event_id,event_time,user_id,ip_id,device_id,country,auth_method,login_success,is_fraud,fraud_confirmed_at
18440,2025-01-16 03:39:05.059140360,u_0412,ato_ip_018440,ato_dev_018440,TR,password,1,1,2025-01-21 13:39:05.059140360
10069,2025-01-16 03:46:12.160517784,u_0301,public_ip_017,dev_u_0301_0,RU,password,1,0,
4699,2025-01-16 03:53:37.487974201,u_0140,ip_u_0140_1,dev_u_0140_0,BY,sms,1,0,
4120,2025-01-16 03:54:40.586896314,u_0123,public_ip_022,dev_u_0123_0,BY,password,1,0,
13949,2025-01-16 03:57:36.529062011,u_0418,ip_u_0418_1,dev_u_0418_0,RU,app,1,0,
2305,2025-01-16 04:12:37.044880962,u_0068,ip_u_0068_0,dev_u_0068_0,RU,password,1,0,
11437,2025-01-16 04:13:35.111448480,u_0343,public_ip_017,dev_u_0343_0,KZ,password,1,0,
12226,2025-01-16 04:15:34.872317760,u_0366,ip_u_0366_0,dev_u_0366_2,KZ,sms,1,0,
14666,2025-01-16 04:16:06.473195874,u_0439,ip_u_0439_1,dev_u_0439_0,AM,app,1,0,
12444,2025-01-16 04:17:40.747834649,u_0373,public_ip_032,dev_u_0373_0,RU,sms,1,0,
6514,2025-01-16 04:26:47.603630000,u_0194,ip_u_0194_1,dev_u_0194_0,RU,password,1,0,
8325,2025-01-16 04:30:14.469750164,u_0249,ip_u_0249_1,dev_u_0249_0,RU,app,1,0,
1992,2025-01-16 04:39:57.152302455,u_0059,newip_001992,newdev_001992,KZ,password,0,0,
4813,2025-01-16 04:47:34.904692249,u_0143,ip_u_0143_1,dev_u_0143_0,RU,password,1,0,
7595,2025-01-16 04:49:32.291236402,u_0227,ip_u_0227_0,dev_u_0227_0,RU,password,1,0,
10748,2025-01-16 04:50:10.394491029,u_0321,public_ip_031,newdev_010748,RU,password,1,0,
1343,2025-01-16 05:00:41.560720809,u_0040,public_ip_045,dev_u_0040_1,BY,sms,1,0,
14030,2025-01-16 05:11:15.660096438,u_0420,ip_u_0420_0,newdev_014030,RU,password,1,0,
5249,2025-01-16 05:12:07.449040769,u_0156,ip_u_0156_2,dev_u_0156_0,RU,password,1,0,
7212,2025-01-16 05:28:50.411444915,u_0216,ip_u_0216_0,dev_u_0216_0,BY,password,1,0,
8112,2025-01-16 05:32:23.563640790,u_0243,ip_u_0243_1,dev_u_0243_0,RU,sms,1,0,
15542,2025-01-16 05:32:48.604733797,u_0465,public_ip_005,dev_u_0465_0,TR,password,1,0,
13177,2025-01-16 05:37:18.329193531,u_0394,ip_u_0394_0,dev_u_0394_0,KZ,password,1,0,
10588,2025-01-16 05:52:55.022325099,u_0317,ip_u_0317_1,dev_u_0317_0,NL,sms,0,0,
2343,2025-01-16 05:54:45.899148596,u_0070,ip_u_0070_0,dev_u_0070_0,RU,password,1,0,
3398,2025-01-16 05:55:30.945404244,u_0101,ip_u_0101_2,dev_u_0101_0,RU,password,1,0,
11355,2025-01-16 06:02:52.507851394,u_0340,ip_u_0340_0,dev_u_0340_0,TR,sms,1,0,
8217,2025-01-16 06:11:16.498504349,u_0246,ip_u_0246_0,dev_u_0246_0,RU,password,1,0,
568,2025-01-16 06:45:35.102834878,u_0017,ip_u_0017_0,dev_u_0017_0,BY,password,1,0,
11855,2025-01-16 06:57:12.374553620,u_0355,ip_u_0355_0,newdev_011855,BY,sms,1,0,
1013,2025-01-16 06:57:26.125614714,u_0030,public_ip_027,dev_u_0030_0,RU,password,1,0,
5619,2025-01-16 07:09:29.253765553,u_0168,ip_u_0168_2,newdev_005619,BY,password,1,0,
10359,2025-01-16 07:16:28.100766050,u_0310,ip_u_0310_1,dev_u_0310_0,RU,sms,1,0,
11473,2025-01-16 07:33:18.722323494,u_0344,ip_u_0344_0,dev_u_0344_1,RU,password,1,0,
4484,2025-01-16 07:38:24.751235699,u_0134,ip_u_0134_1,dev_u_0134_0,RU,sms,1,0,
7681,2025-01-16 07:45:08.249703896,u_0230,ip_u_0230_0,dev_u_0230_1,KZ,password,1,0,
5814,2025-01-16 07:53:51.923638303,u_0173,ip_u_0173_1,dev_u_0173_0,AM,app,1,0,
4906,2025-01-16 08:01:01.954350456,u_0146,ip_u_0146_0,dev_u_0146_1,RU,password,1,0,
14467,2025-01-16 08:29:47.355450366,u_0433,ip_u_0433_1,dev_u_0433_0,RU,app,1,0,
7261,2025-01-16 08:49:17.739971971,u_0217,ip_u_0217_0,newdev_007261,KZ,password,1,0,
1719,2025-01-16 08:57:00.742528243,u_0051,ip_u_0051_1,dev_u_0051_0,RU,password,1,0,
1205,2025-01-16 09:06:17.626753984,u_0036,public_ip_018,dev_u_0036_0,NL,password,1,0,
5088,2025-01-16 09:12:30.456987101,u_0152,newip_005088,newdev_005088,RU,password,1,0,
4404,2025-01-16 09:12:33.344461608,u_0131,ip_u_0131_2,dev_u_0131_0,RU,password,1,0,
15793,2025-01-16 09:13:11.596870425,u_0472,ip_u_0472_1,dev_u_0472_0,RU,password,1,0,
5305,2025-01-16 09:30:58.468454544,u_0158,ip_u_0158_0,dev_u_0158_0,RU,app,1,0,
10682,2025-01-16 09:55:49.378568648,u_0320,ip_u_0320_0,newdev_010682,KZ,app,1,0,
14315,2025-01-16 10:04:08.650896483,u_0428,public_ip_049,newdev_014315,KZ,sms,1,0,
900,2025-01-16 10:11:21.391737981,u_0027,ip_u_0027_0,dev_u_0027_0,RU,password,0,0,
9411,2025-01-16 10:19:16.393437098,u_0283,newip_009411,dev_u_0283_1,RU,password,1,0,
186,2025-01-16 10:27:28.644678657,u_0005,public_ip_023,dev_u_0005_2,RU,sms,0,0,
17342,2025-01-16 10:40:21.007001327,u_0321,corp_ip_023,dev_u_0321_0,RU,app,0,0,
15243,2025-01-16 10:44:21.833298989,u_0455,ip_u_0455_0,dev_u_0455_1,RU,password,1,0,
16504,2025-01-16 10:48:46.372558465,u_0493,public_ip_002,dev_u_0493_0,RU,password,1,0,
17340,2025-01-16 10:56:16.007001327,u_0236,corp_ip_023,dev_u_0236_1,RU,sms,1,0,
17339,2025-01-16 10:59:51.007001327,u_0452,corp_ip_023,dev_u_0452_1,RU,password,1,0,
17336,2025-01-16 11:03:07.007001327,u_0265,corp_ip_023,dev_u_0265_0,RU,sms,1,0,
9499,2025-01-16 11:03:08.180785399,u_0285,public_ip_005,dev_u_0285_0,BY,sms,1,0,
16587,2025-01-16 11:03:34.264942759,u_0495,public_ip_009,dev_u_0495_1,RU,password,1,0,
17346,2025-01-16 11:07:08.007001327,u_0100,corp_ip_023,dev_u_0100_0,BY,sms,0,0,
17347,2025-01-16 11:08:28.007001327,u_0119,corp_ip_023,dev_u_0119_1,BY,password,1,0,
15720,2025-01-16 11:10:34.482441180,u_0470,ip_u_0470_0,dev_u_0470_0,RU,password,0,0,
17341,2025-01-16 11:16:15.007001327,u_0455,corp_ip_023,newdev_017341,RU,sms,1,0,
17348,2025-01-16 11:17:32.007001327,u_0160,corp_ip_023,dev_u_0160_1,RU,password,1,0,
17344,2025-01-16 11:17:47.007001327,u_0083,corp_ip_023,dev_u_0083_0,KZ,sms,1,0,
1090,2025-01-16 11:18:06.306799033,u_0033,ip_u_0033_1,dev_u_0033_2,AM,password,1,0,
17334,2025-01-16 11:19:34.007001327,u_0371,corp_ip_023,newdev_017334,BY,sms,1,0,
17345,2025-01-16 11:20:45.007001327,u_0130,corp_ip_023,dev_u_0130_0,RU,app,1,0,
10477,2025-01-16 11:21:39.413363847,u_0313,ip_u_0313_0,dev_u_0313_0,RU,sms,1,0,
16002,2025-01-16 11:23:15.922919912,u_0478,newip_016002,dev_u_0478_0,RU,sms,1,0,
8129,2025-01-16 11:23:57.673917904,u_0244,newip_008129,dev_u_0244_0,RU,app,1,0,
15017,2025-01-16 11:24:01.614280959,u_0448,ip_u_0448_2,dev_u_0448_0,RU,sms,1,0,
6766,2025-01-16 11:25:52.865496687,u_0201,ip_u_0201_0,dev_u_0201_0,RU,sms,1,0,
17343,2025-01-16 11:26:39.007001327,u_0069,corp_ip_023,dev_u_0069_1,BY,app,1,0,
13675,2025-01-16 11:27:30.455701560,u_0410,public_ip_010,dev_u_0410_0,RU,password,1,0,
17337,2025-01-16 11:31:14.007001327,u_0323,corp_ip_023,dev_u_0323_2,AM,app,1,0,
17335,2025-01-16 11:31:57.007001327,u_0390,corp_ip_023,dev_u_0390_0,RU,password,1,0,
13974,2025-01-16 11:35:33.125088515,u_0418,public_ip_036,dev_u_0418_0,RU,password,0,0,
17338,2025-01-16 11:36:09.007001327,u_0019,corp_ip_023,dev_u_0019_1,AM,password,1,0,
11951,2025-01-16 11:38:34.219940086,u_0358,ip_u_0358_1,dev_u_0358_0,KZ,password,1,0,
13315,2025-01-16 11:39:38.654349680,u_0399,ip_u_0399_1,dev_u_0399_1,RU,password,1,0,
5297,2025-01-16 11:52:25.436983835,u_0158,ip_u_0158_0,dev_u_0158_0,RU,sms,1,0,
9492,2025-01-16 12:10:56.457835008,u_0285,public_ip_005,dev_u_0285_0,BY,password,1,0,
2934,2025-01-16 12:30:48.254413206,u_0088,ip_u_0088_1,dev_u_0088_0,AM,password,1,0,
2648,2025-01-16 12:41:27.888465520,u_0080,public_ip_026,dev_u_0080_2,RU,password,1,0,
15723,2025-01-16 12:41:43.907157987,u_0470,ip_u_0470_2,dev_u_0470_1,RU,password,1,0,
13837,2025-01-16 12:46:21.782816161,u_0414,ip_u_0414_0,dev_u_0414_1,AM,password,1,0,
13898,2025-01-16 12:47:30.716890225,u_0416,ip_u_0416_1,dev_u_0416_0,BY,password,0,0,
16109,2025-01-16 12:48:57.305201125,u_0482,ip_u_0482_1,dev_u_0482_0,RU,password,1,0,
14394,2025-01-16 12:50:52.654635325,u_0431,ip_u_0431_2,newdev_014394,RU,sms,1,0,
13009,2025-01-16 12:54:45.291697882,u_0389,ip_u_0389_1,newdev_013009,RU,password,1,0,
14220,2025-01-16 13:14:14.323263373,u_0425,public_ip_042,dev_u_0425_0,RU,password,1,0,
1577,2025-01-16 13:19:19.979756799,u_0047,public_ip_040,dev_u_0047_0,KZ,password,1,0,
18594,2025-01-16 13:19:24.102338921,u_0373,ip_u_0373_2,dev_u_0373_0,RU,password,1,1,2025-01-18 07:19:24.102338921
14455,2025-01-16 13:22:52.557002132,u_0432,ip_u_0432_1,dev_u_0432_0,RU,password,1,0,
11917,2025-01-16 13:36:08.493817902,u_0357,ip_u_0357_0,newdev_011917,KZ,password,1,0,
14915,2025-01-16 13:37:36.884511253,u_0446,ip_u_0446_0,dev_u_0446_1,BY,password,1,0,
236,2025-01-16 13:38:32.507889262,u_0007,ip_u_0007_0,dev_u_0007_0,RU,app,1,0,
3438,2025-01-16 13:40:22.912181967,u_0103,ip_u_0103_2,dev_u_0103_1,RU,app,1,0,
13456,2025-01-16 13:50:00.163925631,u_0403,public_ip_016,dev_u_0403_0,RU,sms,0,0,
13814,2025-01-16 13:56:36.377499315,u_0414,newip_013814,dev_u_0414_1,AM,password,1,0,
13904,2025-01-16 13:57:22.317099690,u_0416,public_ip_034,dev_u_0416_0,BY,password,1,0,
5612,2025-01-16 14:00:01.893537428,u_0167,ip_u_0167_0,dev_u_0167_1,RU,password,1,0,
757,2025-01-16 14:02:02.252858343,u_0022,ip_u_0022_1,dev_u_0022_1,RU,sms,0,0,
7618,2025-01-16 14:06:54.227886857,u_0228,public_ip_008,dev_u_0228_1,KZ,sms,1,0,
3970,2025-01-16 14:08:34.361695679,u_0118,ip_u_0118_0,dev_u_0118_1,US,app,1,0,
9107,2025-01-16 14:09:06.424381971,u_0273,ip_u_0273_1,dev_u_0273_1,RU,sms,1,0,
10610,2025-01-16 14:16:08.863112508,u_0318,public_ip_039,dev_u_0318_0,KZ,sms,1,0,
10735,2025-01-16 14:18:11.394799170,u_0321,ip_u_0321_0,dev_u_0321_0,RU,sms,1,0,
11927,2025-01-16 14:19:31.142799128,u_0357,ip_u_0357_0,dev_u_0357_0,KZ,password,1,0,
1627,2025-01-16 14:32:31.054517441,u_0048,public_ip_023,dev_u_0048_0,RU,password,1,0,
14208,2025-01-16 14:33:08.717711379,u_0425,ip_u_0425_1,newdev_014208,US,password,1,0,
10641,2025-01-16 14:38:08.266563215,u_0318,public_ip_001,dev_u_0318_0,KZ,password,1,0,
14449,2025-01-16 14:41:50.492193834,u_0432,ip_u_0432_0,dev_u_0432_1,RU,password,1,0,
11219,2025-01-16 14:42:07.077955559,u_0336,public_ip_037,dev_u_0336_0,AM,password,1,0,
18514,2025-01-16 14:53:10.021430427,u_0471,ip_u_0471_0,dev_u_0471_0,AM,app,1,1,2025-01-23 09:53:10.021430427
958,2025-01-16 15:10:00.881441835,u_0029,ip_u_0029_0,dev_u_0029_0,BY,sms,1,0,
115,2025-01-16 15:23:00.238076027,u_0003,ip_u_0003_0,dev_u_0003_0,RU,password,1,0,
15261,2025-01-16 15:31:43.976453605,u_0456,ip_u_0456_0,dev_u_0456_0,KZ,sms,1,0,
3785,2025-01-16 15:32:06.283762533,u_0113,newip_003785,dev_u_0113_0,BY,password,1,0,
11984,2025-01-16 15:38:00.047862969,u_0359,public_ip_005,newdev_011984,AM,sms,1,0,
8356,2025-01-16 15:44:47.278875264,u_0251,ip_u_0251_1,dev_u_0251_0,RU,sms,1,0,
16613,2025-01-16 15:54:10.094030032,u_0496,ip_u_0496_1,dev_u_0496_1,RU,password,1,0,
4525,2025-01-16 15:57:53.176374519,u_0135,ip_u_0135_1,dev_u_0135_0,KZ,password,1,0,
5306,2025-01-16 16:07:43.799492212,u_0158,ip_u_0158_0,dev_u_0158_0,RU,password,1,0,
2638,2025-01-16 16:11:11.840509739,u_0079,ip_u_0079_0,dev_u_0079_1,RU,password,1,0,
18462,2025-01-16 16:36:43.441457343,u_0268,ato_ip_018462,ato_dev_018462,TR,password,1,1,2025-01-21 15:36:43.441457343
6940,2025-01-16 16:47:58.454003042,u_0207,ip_u_0207_1,dev_u_0207_0,RU,sms,1,0,
10149,2025-01-16 16:49:06.716781620,u_0304,ip_u_0304_0,dev_u_0304_0,RU,password,1,0,
2216,2025-01-16 16:56:33.009964653,u_0066,ip_u_0066_2,dev_u_0066_1,RU,app,1,0,
7761,2025-01-16 17:00:05.977679079,u_0232,ip_u_0232_1,newdev_007761,KZ,password,1,0,
3919,2025-01-16 17:03:28.894309410,u_0117,ip_u_0117_0,dev_u_0117_1,RU,sms,1,0,
7581,2025-01-16 17:05:28.953685579,u_0227,public_ip_025,dev_u_0227_0,RU,app,1,0,
11212,2025-01-16 17:20:46.057998503,u_0336,ip_u_0336_1,dev_u_0336_1,AM,sms,1,0,
479,2025-01-16 17:21:22.070614056,u_0014,public_ip_035,dev_u_0014_0,RU,password,1,0,
15437,2025-01-16 17:23:30.171489597,u_0461,ip_u_0461_1,newdev_015437,US,sms,1,0,
397,2025-01-16 17:27:12.989926283,u_0012,ip_u_0012_0,newdev_000397,RU,sms,1,0,
12447,2025-01-16 17:28:55.357875418,u_0373,public_ip_049,dev_u_0373_0,RU,sms,1,0,
7055,2025-01-16 17:43:51.312730002,u_0211,ip_u_0211_0,dev_u_0211_0,KZ,password,1,0,
12435,2025-01-16 17:45:30.883469816,u_0373,newip_012435,dev_u_0373_0,RU,sms,1,0,
6867,2025-01-16 17:51:01.812877099,u_0205,ip_u_0205_1,dev_u_0205_0,AM,sms,1,0,
8964,2025-01-16 17:59:43.132999200,u_0269,ip_u_0269_0,dev_u_0269_0,AM,app,1,0,
4743,2025-01-16 18:02:30.362256254,u_0142,ip_u_0142_0,dev_u_0142_0,RU,password,1,0,
16551,2025-01-16 18:20:05.648895070,u_0494,newip_016551,dev_u_0494_0,RU,password,1,0,
8534,2025-01-16 18:20:39.571866294,u_0256,ip_u_0256_0,dev_u_0256_1,AM,password,1,0,
905,2025-01-16 18:32:05.149623880,u_0027,ip_u_0027_0,dev_u_0027_0,RU,password,1,0,
11425,2025-01-16 19:00:07.849913628,u_0342,ip_u_0342_0,newdev_011425,BY,password,1,0,
11810,2025-01-16 19:12:02.322262048,u_0354,ip_u_0354_1,dev_u_0354_0,AM,sms,1,0,
6863,2025-01-16 19:24:11.266911623,u_0205,ip_u_0205_1,newdev_006863,AM,password,1,0,
3622,2025-01-16 19:32:29.439887741,u_0108,ip_u_0108_0,dev_u_0108_0,KZ,sms,1,0,
16294,2025-01-16 19:42:23.954972234,u_0487,ip_u_0487_1,dev_u_0487_0,RU,password,1,0,
11195,2025-01-16 19:43:55.445721029,u_0335,newip_011195,dev_u_0335_0,BY,password,1,0,
9797,2025-01-16 19:54:54.105760833,u_0294,public_ip_011,dev_u_0294_0,KZ,password,1,0,
2423,2025-01-16 20:02:47.220425198,u_0072,ip_u_0072_1,dev_u_0072_0,RU,sms,1,0,
15896,2025-01-16 20:04:13.068263403,u_0476,public_ip_037,dev_u_0476_0,BY,app,1,0,
15039,2025-01-16 20:07:26.508284844,u_0449,newip_015039,dev_u_0449_1,RU,app,1,0,
13597,2025-01-16 20:12:10.262938070,u_0407,public_ip_005,dev_u_0407_0,RU,app,1,0,
9324,2025-01-16 20:15:18.180324766,u_0280,public_ip_036,dev_u_0280_0,KZ,password,1,0,
2904,2025-01-16 20:15:48.934656835,u_0087,ip_u_0087_0,dev_u_0087_0,BY,password,1,0,
6704,2025-01-16 20:15:51.579326870,u_0200,ip_u_0200_1,dev_u_0200_0,KZ,sms,1,0,
1804,2025-01-16 20:19:49.214043575,u_0054,ip_u_0054_1,dev_u_0054_1,RU,password,1,0,
10267,2025-01-16 20:21:19.841204182,u_0307,public_ip_018,dev_u_0307_0,RU,password,1,0,
173,2025-01-16 20:31:01.842769108,u_0005,ip_u_0005_0,dev_u_0005_0,RU,password,0,0,
10634,2025-01-16 20:36:05.060497000,u_0318,ip_u_0318_2,dev_u_0318_1,DE,sms,1,0,
347,2025-01-16 20:38:42.048684842,u_0010,ip_u_0010_0,dev_u_0010_2,RU,password,1,0,
9207,2025-01-16 20:47:49.893202154,u_0277,ip_u_0277_1,dev_u_0277_2,DE,password,1,0,
12018,2025-01-16 21:02:01.253417104,u_0360,ip_u_0360_0,dev_u_0360_0,BY,sms,1,0,
4970,2025-01-16 21:09:28.248494122,u_0148,ip_u_0148_0,dev_u_0148_0,DE,password,1,0,
9247,2025-01-16 21:12:48.175234428,u_0278,ip_u_0278_0,dev_u_0278_0,RU,password,1,0,
9979,2025-01-16 21:16:38.262138395,u_0299,ip_u_0299_0,dev_u_0299_0,RU,sms,0,0,
15002,2025-01-16 21:44:57.413933413,u_0448,ip_u_0448_2,dev_u_0448_0,RU,app,1,0,
3882,2025-01-16 21:46:44.147172162,u_0116,ip_u_0116_0,newdev_003882,RU,sms,1,0,
3675,2025-01-16 21:50:33.058687889,u_0109,ip_u_0109_0,dev_u_0109_0,KZ,password,1,0,
16320,2025-01-16 22:01:09.616651528,u_0488,public_ip_023,dev_u_0488_0,KZ,sms,1,0,
4295,2025-01-16 22:06:41.303734762,u_0128,public_ip_006,dev_u_0128_0,AM,password,1,0,
13122,2025-01-16 22:06:47.418528295,u_0393,ip_u_0393_0,dev_u_0393_1,US,sms,1,0,
7689,2025-01-16 22:12:30.447959840,u_0230,ip_u_0230_1,dev_u_0230_0,KZ,password,1,0,
16515,2025-01-16 22:46:01.865348487,u_0493,ip_u_0493_1,dev_u_0493_0,RU,password,1,0,
15750,2025-01-16 23:02:06.673866511,u_0471,newip_015750,dev_u_0471_0,AM,app,1,0,
13999,2025-01-16 23:24:35.753873809,u_0419,ip_u_0419_2,dev_u_0419_0,RU,password,0,0,
9055,2025-01-16 23:30:18.177789426,u_0272,public_ip_019,dev_u_0272_0,RU,password,1,0,
6015,2025-01-16 23:51:41.744399642,u_0179,ip_u_0179_0,dev_u_0179_0,RU,password,1,0,
9574,2025-01-17 00:07:59.289022976,u_0288,ip_u_0288_0,dev_u_0288_0,AM,password,1,0,
14273,2025-01-17 00:13:23.317079516,u_0427,ip_u_0427_1,dev_u_0427_0,KZ,password,1,0,
11613,2025-01-17 00:17:19.831747258,u_0348,ip_u_0348_0,dev_u_0348_1,KZ,app,1,0,
12794,2025-01-17 00:25:04.542558302,u_0383,ip_u_0383_0,dev_u_0383_0,AM,sms,1,0,
13699,2025-01-17 00:42:21.731907341,u_0410,newip_013699,dev_u_0410_0,RU,password,1,0,
2315,2025-01-17 00:45:43.531472225,u_0069,ip_u_0069_0,newdev_002315,TR,password,1,0,
9854,2025-01-17 00:50:26.017054091,u_0295,ip_u_0295_0,dev_u_0295_0,RU,password,1,0,
7941,2025-01-17 00:55:38.276721867,u_0237,ip_u_0237_0,dev_u_0237_0,BY,password,1,0,
8492,2025-01-17 01:13:05.357035611,u_0255,ip_u_0255_1,dev_u_0255_1,RU,sms,1,0,
14045,2025-01-17 01:25:54.510448781,u_0420,public_ip_018,dev_u_0420_0,RU,app,1,0,
15834,2025-01-17 01:26:35.572034716,u_0474,ip_u_0474_2,dev_u_0474_0,KZ,sms,1,0,
14258,2025-01-17 01:31:32.831966560,u_0427,ip_u_0427_1,dev_u_0427_0,KZ,password,1,0,
10728,2025-01-17 01:32:49.109928161,u_0321,ip_u_0321_0,dev_u_0321_0,RU,sms,1,0,
9916,2025-01-17 01:58:56.218095226,u_0297,ip_u_0297_1,dev_u_0297_0,RU,sms,1,0,
11311,2025-01-17 02:08:53.912182729,u_0339,public_ip_009,newdev_011311,RU,password,1,0,
10458,2025-01-17 02:09:33.770433941,u_0313,ip_u_0313_0,dev_u_0313_0,RU,app,1,0,
3241,2025-01-17 02:16:17.478930974,u_0097,ip_u_0097_0,dev_u_0097_1,RU,sms,0,0,
10140,2025-01-17 02:31:00.329931808,u_0303,public_ip_015,dev_u_0303_0,RU,password,0,0,
1244,2025-01-17 02:31:26.252012961,u_0037,ip_u_0037_0,dev_u_0037_0,BY,password,1,0,
1447,2025-01-17 02:32:06.641838587,u_0044,ip_u_0044_2,newdev_001447,RU,sms,1,0,
16249,2025-01-17 02:35:52.082865710,u_0486,public_ip_015,dev_u_0486_0,BY,app,1,0,
10172,2025-01-17 02:51:58.553226908,u_0304,ip_u_0304_0,dev_u_0304_0,RU,password,1,0,
11475,2025-01-17 02:53:22.716485556,u_0344,public_ip_003,dev_u_0344_1,RU,app,1,0,
15444,2025-01-17 02:58:33.099124861,u_0461,ip_u_0461_1,dev_u_0461_1,TR,app,1,0,
9898,2025-01-17 03:00:21.012541966,u_0297,ip_u_0297_1,dev_u_0297_0,RU,app,1,0,
8134,2025-01-17 03:17:33.928318218,u_0244,ip_u_0244_0,dev_u_0244_0,RU,password,1,0,
9421,2025-01-17 03:24:47.226619087,u_0283,ip_u_0283_1,dev_u_0283_0,RU,password,1,0,
14362,2025-01-17 03:27:00.534311503,u_0430,newip_014362,newdev_014362,KZ,password,1,0,
2448,2025-01-17 03:38:41.160807559,u_0073,ip_u_0073_1,dev_u_0073_1,BY,password,1,0,
6438,2025-01-17 03:53:27.944476441,u_0191,ip_u_0191_0,dev_u_0191_0,GE,sms,1,0,
15422,2025-01-17 03:59:11.706826395,u_0461,ip_u_0461_0,dev_u_0461_1,AM,password,1,0,
8578,2025-01-17 04:07:18.793882851,u_0258,ip_u_0258_0,dev_u_0258_0,RU,sms,1,0,
2830,2025-01-17 04:46:26.472689645,u_0085,public_ip_025,dev_u_0085_0,TR,sms,0,0,
8751,2025-01-17 05:04:31.236254171,u_0263,ip_u_0263_3,dev_u_0263_0,KZ,password,1,0,
831,2025-01-17 05:07:29.666167572,u_0025,ip_u_0025_0,dev_u_0025_0,BY,sms,1,0,
6209,2025-01-17 05:13:29.982915394,u_0184,ip_u_0184_1,dev_u_0184_0,BY,password,1,0,
5367,2025-01-17 05:39:40.915605668,u_0160,public_ip_032,dev_u_0160_1,RU,sms,1,0,
14757,2025-01-17 05:41:32.040463067,u_0441,public_ip_009,dev_u_0441_0,RU,app,1,0,
7616,2025-01-17 05:46:46.621192077,u_0228,ip_u_0228_0,dev_u_0228_1,KZ,password,1,0,
1688,2025-01-17 05:47:45.500174079,u_0050,ip_u_0050_0,dev_u_0050_0,RU,sms,1,0,
16079,2025-01-17 05:48:50.836119491,u_0481,ip_u_0481_1,dev_u_0481_2,BY,sms,1,0,
2814,2025-01-17 06:05:16.106605068,u_0084,ip_u_0084_1,dev_u_0084_0,AM,password,1,0,
7023,2025-01-17 06:06:22.282064134,u_0209,ip_u_0209_1,dev_u_0209_0,RU,sms,0,0,
14957,2025-01-17 06:06:24.418415579,u_0447,newip_014957,newdev_014957,AM,app,1,0,
12822,2025-01-17 06:09:57.992476332,u_0383,ip_u_0383_0,dev_u_0383_0,AM,sms,0,0,
1492,2025-01-17 06:15:28.174458034,u_0045,ip_u_0045_1,newdev_001492,RU,password,1,0,
7086,2025-01-17 06:15:51.899347885,u_0212,ip_u_0212_0,dev_u_0212_0,RU,password,1,0,
15570,2025-01-17 06:16:09.899565577,u_0465,ip_u_0465_0,dev_u_0465_0,RU,password,1,0,
792,2025-01-17 06:23:01.547334246,u_0023,ip_u_0023_1,dev_u_0023_0,RU,password,1,0,
11824,2025-01-17 06:33:39.160307285,u_0354,ip_u_0354_1,dev_u_0354_0,AM,app,1,0,
13424,2025-01-17 06:57:25.999875704,u_0402,ip_u_0402_0,dev_u_0402_1,RU,password,1,0,
1497,2025-01-17 06:58:17.708193439,u_0045,public_ip_044,dev_u_0045_0,RU,sms,1,0,
17704,2025-01-17 07:03:36.866534409,u_0316,corp_ip_012,dev_u_0316_0,RU,password,1,0,
17705,2025-01-17 07:06:31.866534409,u_0031,corp_ip_012,dev_u_0031_0,KZ,password,1,0,
14217,2025-01-17 07:12:51.399703922,u_0425,ip_u_0425_1,dev_u_0425_0,RU,sms,1,0,
17706,2025-01-17 07:19:03.866534409,u_0179,corp_ip_012,dev_u_0179_0,RU,sms,1,0,
9825,2025-01-17 07:20:11.145415274,u_0295,ip_u_0295_0,dev_u_0295_1,RU,password,1,0,
10661,2025-01-17 07:24:44.339218426,u_0319,ip_u_0319_0,dev_u_0319_0,AM,password,1,0,
8740,2025-01-17 07:28:37.571741675,u_0262,public_ip_035,dev_u_0262_2,KZ,password,0,0,
74,2025-01-17 07:29:15.751136171,u_0002,newip_000074,dev_u_0002_0,KZ,password,1,0,
17697,2025-01-17 07:30:57.866534409,u_0328,corp_ip_012,dev_u_0328_0,AM,password,1,0,
17700,2025-01-17 07:31:23.866534409,u_0439,corp_ip_012,dev_u_0439_0,AM,sms,1,0,
17702,2025-01-17 07:32:54.866534409,u_0443,corp_ip_012,dev_u_0443_0,RU,sms,1,0,
676,2025-01-17 07:38:53.700196112,u_0020,ip_u_0020_0,dev_u_0020_0,RU,password,1,0,
17698,2025-01-17 07:39:19.866534409,u_0171,corp_ip_012,dev_u_0171_0,BY,password,1,0,
17701,2025-01-17 07:40:33.866534409,u_0065,corp_ip_012,dev_u_0065_1,RU,sms,1,0,
9881,2025-01-17 07:47:24.299767733,u_0296,ip_u_0296_2,dev_u_0296_0,RU,password,1,0,
7468,2025-01-17 07:48:33.307950564,u_0223,ip_u_0223_0,dev_u_0223_0,RU,sms,1,0,
2296,2025-01-17 07:48:40.668951459,u_0068,ip_u_0068_0,dev_u_0068_0,RU,sms,1,0,
17703,2025-01-17 07:54:57.866534409,u_0414,corp_ip_012,dev_u_0414_0,AM,password,1,0,
85,2025-01-17 07:56:10.326774304,u_0002,ip_u_0002_0,newdev_000085,KZ,sms,1,0,
17699,2025-01-17 07:57:27.866534409,u_0015,corp_ip_012,dev_u_0015_1,RU,sms,1,0,
7104,2025-01-17 08:01:08.189308079,u_0213,ip_u_0213_0,dev_u_0213_0,AM,app,1,0,
3943,2025-01-17 08:01:48.933696429,u_0117,ip_u_0117_0,dev_u_0117_1,RU,password,1,0,
10778,2025-01-17 08:05:05.063775815,u_0323,ip_u_0323_1,dev_u_0323_1,AM,app,1,0,
